Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud,Latitud
2022S005248    ,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa                                         ,0172 0172,Divendres,2022,9,Setembre,2,16,Tarda,No és causa del  vianant,0,1,0,1,2,433917.87 ,4586366.5 ,2.20804200204786,41.4242973533399
2022S006164    ,10,Sant Martí,70,el Besòs i el Maresme,701266,B-10 (Llobregat)                                  ,570000,Divendres,2022,10,Octubre,14,7,Matí,No és causa del  vianant,0,1,0,1,2,434871.49 ,4584474.96,2.21965720055703,41.4073386588815
2022S006221    ,10,Sant Martí,70,el Besòs i el Maresme,94300,Cristóbal de Moura                                ,0222 0222,Diumenge,2022,10,Octubre,16,6,Matí,No és causa del  vianant,0,0,0,0,5,434357.57 ,4585491.44,2.21339866931343,41.4164519991288
2022S002529    ,10,Sant Martí,70,el Besòs i el Maresme,701559,Eduard Maristany                                  ,0010 0014,Divendres,2022,4,Abril,29,23,Nit,No és causa del  vianant,0,2,0,2,2,434993.37 ,4585082.98,2.22104989986352,41.4128248306951
2022S006994    ,10,Sant Martí,70,el Besòs i el Maresme,701559,Sant Ramon de Penyafort                           ,0016 0016,Dimarts,2022,11,Novembre,15,21,Tarda,No és causa del  vianant,0,1,0,1,2,434942.85 ,4585182.09,2.22043479778865,41.4137133992887
2022S005636    ,10,Sant Martí,65,el Clot,209900,Meridiana                                         ,0154 0154,Dilluns,2022,9,Setembre,19,19,Tarda,No és causa del  vianant,0,1,0,1,2,432160.59 ,4584770.93,2.18719299313757,41.4097799509204
2022S007095    ,10,Sant Martí,70,el Besòs i el Maresme,701829,Fòrum                                             ,0001 0001,Dissabte,2022,11,Novembre,19,12,Matí,No és causa del  vianant,0,2,0,2,2,435098.57 ,4584773.09,2.22234181237841,41.4100422327396
2022S004958    ,10,Sant Martí,65,el Clot,226400,Aragó / Bilbao                                    ,0239 0241,Dimecres,2022,8,Agost,17,23,Nit,No és causa del  vianant,0,2,0,2,2,432504.38 ,4585011.18,2.19127914006278,41.4119727809409
2022S007594    ,10,Sant Martí,65,el Clot,42306,Bilbao                                            ,0199 0199,Dimarts,2022,12,Desembre,13,0,Nit,No és causa del  vianant,0,1,0,1,2,432719.9  ,4584775.41,2.19388386681199,41.4098673559664
2022S005620    ,10,Sant Martí,72,Sant Martí de Provençals,3406,Concili de Trento / Agricultura                   ,0237 0237,Dilluns,2022,9,Setembre,19,12,Matí,No és causa del  vianant,0,2,0,2,2,433365.44 ,4585667.52,2.20150853606786,41.4179561689597
2022S004461    ,10,Sant Martí,73,la Verneda i la Pau,195409,Concili de Trento / Maresme                       ,0232 0232,Dijous,2022,7,Juliol,21,9,Matí,No és causa del  vianant,0,1,0,1,2,433651.52 ,4585948,2.20490073063815,41.4205060687758
2022S006322    ,10,Sant Martí,73,la Verneda i la Pau,318906,Santander                                         ,0053 0055,Dimecres,2022,10,Octubre,19,19,Tarda,No és causa del  vianant,0,0,0,0,2,433392.89 ,4586724.41,2.20172045925356,41.4274775476891
2022S002552    ,10,Sant Martí,73,la Verneda i la Pau,86200,Cantàbria                                         ,0213 0213,Diumenge,2022,5,Maig,1,1,Nit,No és causa del  vianant,0,0,0,0,2,433452.74 ,4585791.72,2.20253941605671,41.4190820446784
2022S005707    ,10,Sant Martí,73,la Verneda i la Pau,69700,Ca n'Oliva                                        ,0055 0055,Dimarts,2022,9,Setembre,13,19,Tarda,No és causa del  vianant,0,1,0,1,2,433716.8  ,4586245.29,2.20564923180195,41.4231890692808
2022S005986    ,10,Sant Martí,72,Sant Martí de Provençals,342503,Treball / Corts Catalanes                         ,0166 0166,Dimecres,2022,10,Octubre,5,13,Matí,No és causa del  vianant,0,0,0,0,1,433467.95 ,4585370.59,2.20276777273679,41.4152903054679
2022S000892    ,10,Sant Martí,73,la Verneda i la Pau,266405,Prim / Santander                                  ,0223V0223V,Dilluns,2022,2,Febrer,14,20,Tarda,No és causa del  vianant,0,2,0,2,2,433283.03 ,4586516.33,2.20042875894604,41.4255943080228
2022S005182    ,10,Sant Martí,73,la Verneda i la Pau,343200,Binèfar                                           ,0022 0022,Dilluns,2022,8,Agost,29,18,Tarda,No és causa del  vianant,0,1,0,1,2,433774.63 ,4586690.58,2.20629241522590,41.4272044430303
2022S007754    ,10,Sant Martí,73,la Verneda i la Pau,169409,Corts Catalanes / Maresme                         ,1143 1145,Dilluns,2022,12,Desembre,19,12,Matí,No és causa del  vianant,0,1,0,1,1,433850,4585745.99,2.20729778413145,41.4187030007946
2022S003118    ,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar                                      ,0058 0058,Dilluns,2022,5,Maig,23,21,Tarda,No és causa del  vianant,0,1,0,1,2,433876.43 ,4584778.19,2.20771990666006,41.4099884600428
2022S004444    ,10,Sant Martí,73,la Verneda i la Pau,266405,Prim                                              ,0163 0165,Dimecres,2022,7,Juliol,20,12,Matí,Altres,0,1,0,1,1,433610.55 ,4586137.8 ,2.20438964363277,41.4222121562594
2022S003411    ,10,Sant Martí,71,Provençals del Poblenou,144601,Poblenou                                          ,0172X0172X,Divendres,2022,6,Juny,3,18,Tarda,No és causa del  vianant,0,2,0,2,2,432837.89 ,4584323.57,2.19534564871939,41.4058076372851
2022S004952    ,10,Sant Martí,71,Provençals del Poblenou,144601,Diagonal / Llacuna                                ,0186B0186B,Dimecres,2022,8,Agost,17,14,Tarda,No és causa del  vianant,0,1,0,1,2,432706.68 ,4584237.28,2.19378559973832,41.4050194645242
2022S004448    ,10,Sant Martí,70,el Besòs i el Maresme,266405,Prim / Pallars                                    ,0053 0053,Dimecres,2022,7,Juliol,20,16,Tarda,No és causa del  vianant,0,1,0,1,2,434515.19 ,4585255.01,2.21531019621187,41.4143354054400
2022S002092    ,10,Sant Martí,73,la Verneda i la Pau,158504,Huelva                                            ,0123 0123,Divendres,2022,4,Abril,8,15,Tarda,No és causa del  vianant,0,1,0,1,2,433344.45 ,4586007.42,2.20121989317229,41.4210158081894
2022S004615    ,10,Sant Martí,70,el Besòs i el Maresme,94300,Cristóbal de Moura                                ,0237 0237,Dimecres,2022,7,Juliol,27,21,Tarda,No és causa del  vianant,0,1,0,1,2,434493.64 ,4585625.57,2.21501219529474,41.4176711881950
2022S002698    ,10,Sant Martí,70,el Besòs i el Maresme,94300,Puigcerdà / Cristóbal de Moura                    ,0181 0185,Divendres,2022,5,Maig,6,15,Tarda,No és causa del  vianant,0,4,0,4,2,434136.56 ,4585258.54,2.21077968754323,41.4143362282684
2022S003276    ,10,Sant Martí,70,el Besòs i el Maresme,195409,Maresme / Marroc                                  ,0130 0130,Dilluns,2022,5,Maig,30,8,Matí,No és causa del  vianant,0,1,0,1,2,434134.78 ,4585450.25,2.21073749815865,41.4160627644566
2022S007469    ,10,Sant Martí,71,Provençals del Poblenou,356202,Selva de Mar / Veneçuela                          ,0049 0049,Dilluns,2022,12,Desembre,5,10,Matí,No és causa del  vianant,0,0,1,1,2,433846.46 ,4584792.84,2.20735975134894,41.4101179403856
2022S005921    ,10,Sant Martí,70,el Besòs i el Maresme,266405,Prim                                              ,0113 0113,Dilluns,2022,10,Octubre,3,8,Matí,No és causa del  vianant,0,0,0,0,1,434082.44 ,4585653.18,2.21008912431492,41.4178862057545
2022S001809    ,10,Sant Martí,70,el Besòs i el Maresme,266405,Prim / Cristóbal de Moura                         ,0092 0092,Dimecres,2022,3,Març,30,8,Matí,No és causa del  vianant,0,1,0,1,2,434328.9  ,4585442.7 ,2.21306093178751,41.4160106657465
2022S004910    ,10,Sant Martí,70,el Besòs i el Maresme,701414,Corts Catalanes / Prim                            ,20840000,Diumenge,2022,8,Agost,14,0,Nit,No és causa del  vianant,0,0,0,0,1,433942.83 ,4585841.27,2.20839810741224,41.4195688059842
2022S003316    ,10,Sant Martí,70,el Besòs i el Maresme,701414,Corts Catalanes / Prim                            ,20840000,Dimarts,2022,5,Maig,31,14,Tarda,No és causa del  vianant,0,1,0,1,2,433942.83 ,4585841.27,2.20839810741224,41.4195688059842
2022S005799    ,10,Sant Martí,70,el Besòs i el Maresme,701414,C-31                                              ,20850000,Dimarts,2022,9,Setembre,27,17,Tarda,No és causa del  vianant,0,1,0,1,2,434078.33 ,4585946.2 ,2.21000798038475,41.4205250210515
2022S005175    ,10,Sant Martí,70,el Besòs i el Maresme,701414,C-31                                              ,20850000,Dilluns,2022,8,Agost,29,11,Matí,No és causa del  vianant,0,1,0,1,4,434078.33 ,4585946.2 ,2.21000798038475,41.4205250210515
2022S003903    ,10,Sant Martí,70,el Besòs i el Maresme,249304,Pere IV                                           ,0510 0510,Dilluns,2022,6,Juny,27,15,Tarda,No és causa del  vianant,0,2,0,2,2,433941.37 ,4585495.94,2.20841838765966,41.4164583914510
